Área,metros_cubiertos,ambientes,pisos,pileta,lat,lon,edad,tipo_depto,tipo_ph
1.118736118744171,-0.9316892035901957,0.8634288307265171,1.3515048858427448,2.0999834617571302,-0.8724695594742253,0.8664056531624255,0.3077409138452293,-1.0646389613468736,-0.23622906165339747
1.085125505227479,-0.7626183611895445,1.2684480262347022,1.3515048858427448,-0.47579439916227456,-0.8723341397603264,0.8634586345500079,0.4889322054491417,-1.0646389613468736,-0.23622906165339747
-0.9584153300652511,0.9449123097208366,-0.3516287557980383,-0.8119928548006813,-0.47579439916227456,1.146832252009613,-1.1430670725304886,-0.83574587635865,0.9384969043152536,-0.23622906165339747
-1.049588780430771,-1.0554081301097096,-0.7566479513062235,-0.8119928548006813,-0.47579439916227456,-0.8711623337538151,0.8756057420904221,-0.5121887182756129,0.9384969043152536,-0.23622906165339747
1.0225384576936942,-0.9055487178073237,1.2684480262347022,1.3515048858427448,2.0999834617571302,-0.8715884844823223,0.8764525944184944,1.9636368969118896,-1.0646389613468736,-0.23622906165339747
-0.9667388092542347,0.9033043794510334,-1.5666863423225939,-0.8119928548006813,-0.47579439916227456,1.148240927488141,-1.1498984646351749,-0.5187364231017756,0.9384969043152536,-0.23622906165339747
-0.8224462414288233,-0.99941193440974,-0.7566479513062235,-0.8119928548006813,-0.47579439916227456,-0.8693340577052753,0.8689529656296554,-0.8891186524537301,0.9384969043152536,-0.23622906165339747
-0.44112209231690885,1.3342489389933343,0.458409635218332,0.26975601552103173,-0.47579439916227456,1.1479628200748853,-1.1522085406123577,0.008214602320791171,-1.0646389613468736,4.229625103889402
-0.8459110536194687,1.2339485195896798,-0.3516287557980383,-0.8119928548006813,-0.47579439916227456,1.1459400179251469,-1.1519885621873283,-0.7633497845714405,0.9384969043152536,-0.23622906165339747
-1.0821733600802845,-1.0600127628694471,-1.971705537830779,-0.8119928548006813,-0.47579439916227456,-0.8712448436113193,0.8759139975833132,-0.501354850720158,0.9384969043152536,-0.23622906165339747
-0.9725174089245378,0.87986265016875,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,1.148709974578152,-1.1495629843182218,-0.6963950990472672,0.9384969043152536,-0.23622906165339747
1.0550835012200601,-0.7321947992338852,-0.3516287557980383,0.26975601552103173,2.0999834617571302,-0.8712165548268104,0.8711905009578716,0.9634271633548259,-1.0646389613468736,-0.23622906165339747
1.395178722473741,-0.7833870618302728,0.458409635218332,1.3515048858427448,-0.47579439916227456,-0.8689326433722186,0.8746432901056084,2.0802239970776184,-1.0646389613468736,-0.23622906165339747
0.5903942643183216,-0.9390194599187244,0.8634288307265171,1.3515048858427448,-0.47579439916227456,-0.8710131651954369,0.8768758332277622,1.0713356115593269,-1.0646389613468736,-0.23622906165339747
-0.7729897614015747,1.3355343741494352,0.8634288307265171,-0.8119928548006813,-0.47579439916227456,1.145604321177949,-1.1444767218414882,-0.7620364018554044,0.9384969043152536,-0.23622906165339747
-0.9025806025455718,-1.0129303397507896,0.053390439710146835,-0.8119928548006813,-0.47579439916227456,-0.8712142845206673,0.8763449906776536,0.008214602320791171,0.9384969043152536,-0.23622906165339747
-0.8880130277893298,1.049834999511686,-0.3516287557980383,-0.8119928548006813,-0.47579439916227456,1.1456427026747364,-1.1494899836361991,-0.6293813265477707,0.9384969043152536,-0.23622906165339747
-0.05825499691988634,-0.8669008619901404,0.8634288307265171,-0.8119928548006813,-0.47579439916227456,-0.8719923064649873,0.874072092292631,-0.12194166209826746,-1.0646389613468736,4.229625103889402
-0.9639086228194663,0.8878336508482058,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,1.1454721559573664,-1.1495805726301302,-0.9379703858758117,0.9384969043152536,-0.23622906165339747
1.1080652341824049,-0.8003441004845189,1.2684480262347022,1.3515048858427448,-0.47579439916227456,-0.8702390987807923,0.8690327247378145,0.6769754719625343,-1.0646389613468736,-0.23622906165339747
1.0825567536067644,-0.7868457844450669,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,-0.872221374731639,0.8649058666354322,-0.1923296336316298,-1.0646389613468736,-0.23622906165339747
0.9062595510886807,-0.8826697845507666,-0.3516287557980383,0.26975601552103173,2.0999834617571302,-0.8725853257491208,0.865511432724615,2.0637680820411335,-1.0646389613468736,-0.23622906165339747
-0.9801957486962599,0.8601012683784746,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,1.1477955613918482,-1.149598677937197,-0.8558538616860608,0.9384969043152536,-0.23622906165339747
1.7364507195667318,-0.5790808439495295,1.2684480262347022,1.3515048858427448,2.0999834617571302,-0.8718882780446745,0.8804627830909888,2.13936508480618,-1.0646389613468736,-0.23622906165339747
-0.9508136009147725,-1.0270699134297736,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,-0.8694206781319948,0.8688216407206516,-0.7098590937901808,0.9384969043152536,-0.23622906165339747
0.9578574534266845,-0.6998408436048705,1.2684480262347022,1.3515048858427448,-0.47579439916227456,-0.8734583922069091,0.8667643215685219,1.713222299559631,-1.0646389613468736,-0.23622906165339747
0.7208343612373587,-0.7792217628359888,0.458409635218332,1.3515048858427448,2.0999834617571302,-0.8694752899720991,0.8651726861813084,-0.8214160260983397,-1.0646389613468736,-0.23622906165339747
-0.9245248001547649,1.0261830685639866,-1.1616671468144086,-0.8119928548006813,-0.47579439916227456,1.1479522699184947,-1.1493754668176177,-0.9685441980768256,0.9384969043152536,-0.23622906165339747
-0.8296338710646681,1.248250732615111,1.2684480262347022,-0.8119928548006813,-0.47579439916227456,1.1475245128414313,-1.1439138247491802,-0.8914646329455874,0.9384969043152536,-0.23622906165339747
-0.7835393612274315,1.4113539358090417,-0.7566479513062235,-0.8119928548006813,-0.47579439916227456,1.1472625467207813,-1.1388880068196099,-0.39214086862054953,0.9384969043152536,-0.23622906165339747
-0.8329916080551443,1.1692609045453874,-0.7566479513062235,-0.8119928548006813,-0.47579439916227456,1.1475958677124651,-1.1530751700378445,-0.38705300390696656,0.9384969043152536,-0.23622906165339747
-0.9405570867716335,0.9349052621575499,-0.3516287557980383,-0.8119928548006813,-0.47579439916227456,1.1451687836835176,-1.153862153667401,-0.9366334872637828,0.9384969043152536,-0.23622906165339747
1.4320556862136555,-0.8994240251349153,-0.3516287557980383,0.26975601552103173,2.0999834617571302,-0.8717101025579772,0.8751135672372768,1.5160258857675957,-1.0646389613468736,-0.23622906165339747
-0.9103218805226952,1.0442140375141895,0.458409635218332,-0.8119928548006813,-0.47579439916227456,1.1491174578183139,-1.1453242796710505,-0.800826401840248,0.9384969043152536,-0.23622906165339747
-0.8007971494483795,1.3197174457522198,0.053390439710146835,-0.8119928548006813,-0.47579439916227456,1.1457470439770392,-1.1510122855613478,-0.855590648300415,0.9384969043152536,-0.23622906165339747
-0.9347884977762151,1.0026989553044887,-0.7566479513062235,-0.8119928548006813,-0.47579439916227456,1.1484339688389922,-1.148596390520739,-0.5194018980580859,0.9384969043152536,-0.23622906165339747
0.5818410772465817,-0.7845110804905789,0.053390439710146835,1.3515048858427448,2.0999834617571302,-0.8708100659128701,0.8745622907459223,-0.8981595362012644,-1.0646389613468736,-0.23622906165339747
-0.9622112960821675,0.8851743232442619,0.458409635218332,-0.8119928548006813,-0.47579439916227456,1.1467391713640207,-1.1414081714812305,-0.6882184167872728,0.9384969043152536,-0.23622906165339747
-0.8860272468335889,-1.015741433953403,0.458409635218332,-0.8119928548006813,-0.47579439916227456,-0.8714299179904403,0.8768887483477786,-0.8503486620713485,0.9384969043152536,-0.23622906165339747
